# px py pz mumu t real imag
0 0 0 2 28 3.038752438e-10 -6.663039680e-27
0 0 0 2 29 8.562950839e-10 1.422681060e-26
0 0 0 2 30 6.500926838e-10 4.016066217e-27
0 0 0 2 31 5.354018465e-10 3.164928441e-27
0 0 0 2 32 4.080585715e-10 -4.342432764e-28
0 0 0 2 33 2.790827637e-10 -1.579718615e-27
0 0 0 2 34 2.191436540e-10 3.140144033e-28
0 0 0 2 35 1.489416494e-10 -3.935121692e-28
0 0 0 2 36 8.857004174e-11 1.963986320e-29
0 0 0 2 37 4.845175347e-11 -3.613429762e-28
0 0 0 2 38 1.787984390e-11 2.809931789e-28
0 0 0 2 39 3.977952341e-12 -2.699899559e-28
0 0 0 2 40 -9.048542613e-13 -3.421472324e-29
0 0 0 2 41 -3.955369968e-13 2.860651154e-29
0 0 0 2 42 7.513380299e-13 1.514069826e-30
0 0 0 2 43 1.806046247e-13 -1.116866034e-29
0 0 0 2 44 -6.650213214e-13 -7.277150369e-30
0 0 0 2 45 -5.281024398e-13 -4.321834943e-30
0 0 0 2 46 -1.750361556e-13 -1.610595027e-30
0 0 0 2 47 1.367323190e-13 -1.056137852e-30
0 0 0 2 48 3.716217975e-13 -2.326625688e-30
0 0 0 2 49 7.930604583e-13 -7.697159579e-31
0 0 0 2 50 1.673094278e-12 1.176803381e-30
0 0 0 2 51 3.244239050e-12 -1.092683576e-29
0 0 0 2 52 5.229077853e-12 -6.359216046e-30
0 0 0 2 53 6.496458397e-12 1.851810530e-29
0 0 0 2 54 6.835009117e-12 -2.442252503e-29
0 0 0 2 55 8.924269265e-12 1.034801196e-28
0 0 0 2 56 1.494447807e-11 -7.130471544e-29
0 0 0 2 57 1.329606473e-11 -1.443905189e-28
0 0 0 2 58 9.712888445e-12 4.840362692e-29
0 0 0 2 59 4.282188338e-12 1.369089671e-28
0 0 0 2 60 -4.110855742e-12 1.057474206e-28
0 0 0 2 61 -5.189117479e-12 -3.279492769e-28
0 0 0 2 62 -1.703289182e-11 9.676950561e-28
0 0 0 2 63 -2.706707120e-11 1.963591890e-27
0 0 0 2 64 -1.645593631e-10 -1.097373312e-27
0 0 0 2 65 -6.525904469e-10 -1.351337220e-27
0 0 0 2 66 -9.191776273e-10 -3.831398809e-27
0 0 0 2 67 -1.255234967e-09 8.712475660e-28
0 0 0 2 68 -1.853893917e-09 1.753046147e-27
0 0 0 2 69 -2.803798385e-09 2.390426037e-26
0 0 0 2 70 -3.773914883e-09 4.729763469e-26
0 0 0 2 71 1.128512903e-10 -3.719242510e-26
0 0 0 2 72 1.278763588e-08 -2.328954050e-26
0 0 0 2 73 3.420087697e-08 -8.396181880e-26
0 0 0 2 74 6.139127067e-08 4.434163482e-25
0 0 0 2 75 1.056001506e-07 -1.091809131e-25
0 0 0 2 76 1.655929990e-07 -1.711197076e-26
0 0 0 2 77 2.802704701e-07 5.501295072e-25
0 0 0 2 78 5.099137109e-07 1.832006390e-24
0 0 0 2 79 8.810344898e-07 2.014422586e-24
0 0 0 2 80 1.408450502e-06 -3.927454457e-24
